,PC1,PC2,PC3,class,name
5464,-9530.68279507588,-421.6632988205242,79.20467978493532,gneiss,gneiss38G0J.jpg
5465,-9529.72217968963,-420.38720282367905,87.62012598111617,gneiss,gneiss38J1S.jpg
5466,-9528.908364939805,-406.3644689450787,126.45479124476688,gneiss,gneiss38RXJ.jpg
5467,-9529.595682598783,-315.73297558215177,421.24581581910155,gneiss,gneiss38VC4.jpg
5468,-9528.17227505166,-353.1525971654747,365.62941907590675,gneiss,gneiss39CFQ.jpg
5469,-9525.395749623463,-432.361689183475,8.32730447043384,gneiss,gneiss39HZK.jpg
5470,-9524.94904285035,-405.6854952273053,122.11450682644524,gneiss,gneiss39P2C.jpg
5471,-9524.267650328136,-396.42744970004316,200.8354793878971,gneiss,gneiss39XLR.jpg
5472,-9522.202975592332,-442.86115920480273,-35.37789803673148,gneiss,gneiss3A613.jpg
5473,-9521.013694509678,-448.687000329197,-79.8119977103585,gneiss,gneiss3B4SE.jpg
5474,-9520.085875032673,-446.7720427548805,-61.206796851575085,gneiss,gneiss3B7N7.jpg
5475,-9518.923878943448,-447.4979714647604,-63.73198712644833,gneiss,gneiss3BAQA.jpg
5476,-9521.599387989729,-263.1177469899936,591.7487103029955,gneiss,gneiss3BAU0.jpg
5477,-9517.799809264154,-417.14231313134934,85.79416328441128,gneiss,gneiss3BRAP.jpg
5478,-9516.250859591817,-438.67874380206877,-31.691506430340162,gneiss,gneiss3C96A.jpg
5479,-9515.346016720006,-435.07742542182655,-7.739239991270421,gneiss,gneiss3CBFC.jpg
5480,-9517.17061442709,-291.6061094461586,532.5309431392835,gneiss,gneiss3CKRF.jpg
5481,-9513.501455247402,-430.359438251764,30.461709861288373,gneiss,gneiss3CXQ0.jpg
5482,-9513.30085878923,-395.07024001455295,231.28393958267753,gneiss,gneiss3D6R4.jpg
5483,-9513.485012281184,-328.1106914603026,417.36541842261653,gneiss,gneiss3DBGX.jpg
5484,-9510.48709457144,-428.56777892000633,43.0406129155929,gneiss,gneiss3DGLZ.jpg
5485,-9509.08007519353,-447.1718690977699,-66.71988255825224,gneiss,gneiss3DI34.jpg
5486,-9508.093418710027,-446.2498481437682,-56.79514413243828,gneiss,gneiss3DJET.jpg
5487,-9507.036969235214,-446.127084904778,-61.92085753979601,gneiss,gneiss3EADU.jpg
5488,-9508.176439182605,-341.49680397371014,361.87797219574907,gneiss,gneiss3EED4.jpg
5489,-9504.99204063011,-448.2411458959159,-78.63900260594204,gneiss,gneiss3EHKH.jpg
5490,-9504.670603476481,-423.4153609883529,69.7467934705823,gneiss,gneiss3EPAH.jpg
5491,-9506.608018521152,-270.1862090062945,631.4125578244291,gneiss,gneiss3ESH4.jpg
5492,-9503.267259792006,-396.6475664073449,210.67364126776152,gneiss,gneiss3F0HG.jpg
5493,-9501.175357167487,-443.32994846626025,-41.67785769109552,gneiss,gneiss3F4IB.jpg
5494,-9500.241022684972,-440.97113484532997,-12.060880530263848,gneiss,gneiss3FA11.jpg
5495,-9499.516714894788,-427.73961403116283,38.188693357423546,gneiss,gneiss3FOBK.jpg
5496,-9499.476700149304,-385.1533704858006,235.110949338447,gneiss,gneiss3H52M.jpg
5497,-9498.776411978832,-373.6973847035052,310.6487957829345,gneiss,gneiss3HCOI.jpg
5498,-9497.752057291831,-364.1509596005848,280.7933408884175,gneiss,gneiss3HDR5.jpg
5499,-9495.08316780082,-446.3494694853921,-60.7412951049049,gneiss,gneiss3HVJ7.jpg
5500,-9497.495754699707,-268.428520133214,580.8917747257274,gneiss,gneiss3I2BC.jpg
5501,-9493.1001501469,-446.1765002422571,-63.22750183351467,gneiss,gneiss3IBPO.jpg
5502,-9493.709908328166,-370.97958818508164,267.67256580224074,gneiss,gneiss3K880.jpg
5503,-9494.200285783169,-293.72972893767883,531.4497751978113,gneiss,gneiss3KEMM.jpg
5504,-9490.197741229345,-442.868328263086,-36.95524002163552,gneiss,gneiss3KPG1.jpg
5505,-9492.072866398987,-298.13154129097626,506.98204659289854,gneiss,gneiss3KZQO.jpg
5506,-9488.018117005444,-446.82435288637873,-66.43411188596426,gneiss,gneiss3L1TS.jpg
5507,-9487.162660520617,-444.1406408140657,-42.74920526891137,gneiss,gneiss3L5L0.jpg
5508,-9486.059354325114,-446.6765186417797,-65.24321218842343,gneiss,gneiss3L84G.jpg
5509,-9487.932005438925,-300.7701998118851,521.8093646795581,gneiss,gneiss3LCGQ.jpg
5510,-9484.309011806887,-435.5268170916881,-1.275958584603349,gneiss,gneiss3LD7E.jpg
5511,-9488.660293270792,-138.4507291171758,950.4636037480923,gneiss,gneiss3LIHY.jpg
5512,-9484.694244690696,-318.8789167574901,438.54919274203246,gneiss,gneiss3LKUY.jpg
5513,-9481.500455141826,-427.25785077493146,44.056559650484424,gneiss,gneiss3MBH0.jpg
5514,-9481.832141930445,-365.5776492761359,309.89192897284136,gneiss,gneiss3MSM5.jpg
5515,-9480.958825884645,-358.9290648894903,342.3341105851285,gneiss,gneiss3NJJY.jpg
5516,-9478.224131430266,-441.23909016701907,-33.105732521880036,gneiss,gneiss3NWN8.jpg
5517,-9477.569508796882,-424.8201440799699,45.66827862108076,gneiss,gneiss3OAW9.jpg
5518,-9476.077433202978,-446.73902779736835,-65.68689041237097,gneiss,gneiss3OI9V.jpg
5519,-9475.236067774264,-441.67941511925363,-25.81184848253422,gneiss,gneiss3OKJY.jpg
5520,-9474.960319432319,-410.4442193171507,138.85772110079392,gneiss,gneiss3OORV.jpg
5521,-9473.995230239554,-403.9066388710092,139.92847203977104,gneiss,gneiss3OWN6.jpg
5522,-9474.36606597269,-341.4585580829745,414.1118558435612,gneiss,gneiss3P889.jpg
5523,-9473.78071189582,-310.7907474510976,431.2418790144145,gneiss,gneiss3PJ8X.jpg
5524,-9470.571910840785,-423.75690324756835,45.564451521383496,gneiss,gneiss3Q5TL.jpg
5525,-9471.259473268427,-345.53583915618276,353.764619558648,gneiss,gneiss3Q6RI.jpg
5526,-9468.224819103365,-441.2474495167913,-37.19718088944076,gneiss,gneiss3QIA5.jpg
5527,-9467.194331234608,-442.7012476787687,-32.16552241764269,gneiss,gneiss3RH5Q.jpg
5528,-9467.119884527627,-408.44704827217197,157.965167028988,gneiss,gneiss3RJCB.jpg
5529,-9467.857197633472,-300.74744515481694,436.0567922080955,gneiss,gneiss3RTBK.jpg
5530,-9465.585482022374,-376.4431559538182,246.8751799033298,gneiss,gneiss3RZIE.jpg
5531,-9463.284976358365,-438.78756154275453,-18.356148752786304,gneiss,gneiss3S514.jpg
5532,-9462.241846964294,-439.27966389503194,-26.166965087127384,gneiss,gneiss3SY2W.jpg
5533,-9464.109944665397,-295.8666109820279,527.1511412575761,gneiss,gneiss3T66A.jpg
5534,-9460.793527370448,-415.4865140216687,88.70966942400086,gneiss,gneiss3T933.jpg
5535,-9462.42359481028,-293.6015185822167,628.8638825620521,gneiss,gneiss3TEOE.jpg
5536,-9458.098894389806,-445.907046158121,-60.11208388948695,gneiss,gneiss3TVOP.jpg
5537,-9457.307780814566,-438.34697459918317,-12.622427990401148,gneiss,gneiss3U7NR.jpg
5538,-9457.58866794321,-378.60610065826114,260.93340243016735,gneiss,gneiss3U8HF.jpg
5539,-9455.119928166832,-445.4318475694071,-54.89981849375166,gneiss,gneiss3UKI5.jpg
5540,-9454.242877423703,-440.75951583403526,-29.63603964070641,gneiss,gneiss3V7SN.jpg
5541,-9454.6005468852,-375.79636560784775,264.97329426489154,gneiss,gneiss3WF3M.jpg
5542,-9452.645547716422,-416.11675709626167,75.37911355638519,gneiss,gneiss3WFHK.jpg
5543,-9451.723281139652,-416.7288106555714,77.38829044568558,gneiss,gneiss3X1QU.jpg
5544,-9450.141841135182,-443.15812909682415,-46.15342748300214,gneiss,gneiss3X9VA.jpg
5545,-9450.818700748845,-363.18841196891077,289.49795820406007,gneiss,gneiss3XH32.jpg
5546,-9449.095441009425,-398.1787535689889,142.09522349164754,gneiss,gneiss3XHKY.jpg
5547,-9448.563837293597,-383.6380220691214,267.5224010109118,gneiss,gneiss3XN5C.jpg
5548,-9446.054687953501,-447.3686374465511,-76.55201210470348,gneiss,gneiss3Y1BA.jpg
5549,-9446.649257042836,-377.3729356880274,271.8683792421178,gneiss,gneiss3YFCU.jpg
5550,-9444.353041149383,-434.41591005947043,3.726642902055985,gneiss,gneiss3YFIM.jpg
5551,-9444.98038847512,-354.29850417251805,334.4886417229568,gneiss,gneiss3YFZ5.jpg
5552,-9443.949634608496,-358.78128129250587,348.8259407102465,gneiss,gneiss3YK2J.jpg
5553,-9441.80703123346,-414.0783341962447,97.17055657860875,gneiss,gneiss3YLEX.jpg
5554,-9441.560242945921,-375.83622639188155,249.68638055880018,gneiss,gneiss3YPAO.jpg
5555,-9440.83499579453,-366.02841063347665,313.2716853321354,gneiss,gneiss3YYII.jpg
5556,-9438.456872596294,-434.4984424503749,24.83515892714502,gneiss,gneiss3ZC9M.jpg
5557,-9439.3094917472,-342.64915529723567,399.45082651184225,gneiss,gneiss3ZDQ4.jpg
5558,-9436.507987385849,-429.68913048842364,34.243972937858,gneiss,gneiss3ZJ1W.jpg
5559,-9435.16281431404,-443.3721887171912,-39.844968391423286,gneiss,gneiss3ZM60.jpg
5560,-9435.58452686782,-373.63954329070316,253.08488170796815,gneiss,gneiss3ZYEX.jpg
5561,-9432.96270563161,-448.6467633157069,-85.2726873761465,gneiss,gneiss4044K.jpg
5562,-9434.013280602081,-359.9523735155266,343.73941467151457,gneiss,gneiss40HYA.jpg
5563,-9432.738872275517,-373.02638446916023,315.4704335543505,gneiss,gneiss40ZB0.jpg
5564,-9431.190811533063,-396.68103039567933,166.64205019730466,gneiss,gneiss411H9.jpg
5565,-9433.050811499048,-243.42732657266666,668.988960279151,gneiss,gneiss417M7.jpg
5566,-9428.033948988183,-447.4724758698219,-79.33635670106696,gneiss,gneiss41CYZ.jpg
5567,-9430.17827655081,-281.2203313444359,511.9148791506971,gneiss,gneiss41O9O.jpg
5568,-9426.124927270193,-444.78538759397287,-54.9336583964151,gneiss,gneiss41QG0.jpg
5569,-9425.70542397887,-421.9959049729454,87.68859834047619,gneiss,gneiss4207M.jpg
5570,-9424.809789054028,-415.1241901440503,90.46650885524038,gneiss,gneiss427RS.jpg
5571,-9424.846195486803,-366.36543673113874,317.73372566114944,gneiss,gneiss42Q2U.jpg
5572,-9424.286549834944,-345.81348765443124,408.9403674195145,gneiss,gneiss42TM3.jpg
5573,-9421.71394343328,-418.24523532559607,71.69300115631277,gneiss,gneiss42WHF.jpg
5574,-9420.545889354777,-423.7968697932514,43.636911088700515,gneiss,gneiss42XSW.jpg
5575,-9419.744551406604,-418.2428477171431,89.34642311099606,gneiss,gneiss433MW.jpg
5576,-9419.868349542356,-363.3892183184683,318.6340965927123,gneiss,gneiss43534.jpg
5577,-9417.061974348437,-446.39748240645264,-68.5756265722439,gneiss,gneiss43FRW.jpg
5578,-9416.073152726327,-446.1533684302428,-66.53238491463179,gneiss,gneiss440B1.jpg
5579,-9414.982793455209,-446.190022731603,-61.526429408902295,gneiss,gneiss44U7M.jpg
5580,-9414.329335833008,-437.1973191340663,-9.2535885796634,gneiss,gneiss44US4.jpg
5581,-9412.925102089986,-447.59519651514256,-74.08931590424814,gneiss,gneiss450Z3.jpg
5582,-9415.663902956076,-269.2055916717231,614.8072179717631,gneiss,gneiss45A4P.jpg
5583,-9411.013687679173,-447.9308416776395,-84.48772727568793,gneiss,gneiss45AZN.jpg
5584,-9410.149156042435,-443.9389182015766,-44.311163941015955,gneiss,gneiss45R4B.jpg
5585,-9409.502077352556,-426.3002049322759,37.08558143269866,gneiss,gneiss464MU.jpg
5586,-9408.848199971431,-417.01937874412556,133.02156250898392,gneiss,gneiss46JV8.jpg
5587,-9408.032143662316,-408.4809008163764,164.16199607080017,gneiss,gneiss46RT3.jpg
5588,-9407.406286211522,-384.17552554458456,218.33317107873557,gneiss,gneiss47757.jpg
5589,-9406.008593291994,-407.1963651125255,144.632294868479,gneiss,gneiss47KVS.jpg
5590,-9404.167408189312,-443.3231506544514,-38.92165093293096,gneiss,gneiss47V59.jpg
5591,-9403.258255242956,-439.48534467369547,-25.74763391272208,gneiss,gneiss48FUP.jpg
5592,-9402.806541965352,-411.00049192442043,100.87635292401595,gneiss,gneiss48THZ.jpg
5593,-9401.070754122067,-445.7197004629369,-75.8619309918826,gneiss,gneiss48U74.jpg
5594,-9400.655689215437,-420.60816356378916,80.70726766814458,gneiss,gneiss48UMG.jpg
5595,-9399.162595596674,-443.34752695000583,-44.86876449797842,gneiss,gneiss49RB9.jpg
5596,-9397.88829241772,-444.8790759445219,-33.466884773243684,gneiss,gneiss49UAJ.jpg
5597,-9397.427770496428,-432.0821087266505,14.946983877393125,gneiss,gneiss4A8HV.jpg
5598,-9396.142118150268,-444.3371266998393,-52.306066538145984,gneiss,gneiss4AA1T.jpg
5599,-9397.536679693423,-328.8665232302937,439.87690224164385,gneiss,gneiss4AJJS.jpg
5600,-9394.349331797626,-434.1165194580892,-11.29778164724191,gneiss,gneiss4AL47.jpg
5601,-9394.210845719652,-394.2158051559953,189.77900537563593,gneiss,gneiss4AQ73.jpg
5602,-9394.848681503947,-314.59015845537886,507.6856303725602,gneiss,gneiss4ATZC.jpg
5603,-9391.46427939775,-430.9538931026481,21.510774025479577,gneiss,gneiss4AWI0.jpg
5604,-9393.177887953249,-289.24102024150505,542.3448045289695,gneiss,gneiss4BEHO.jpg
5605,-9388.771408370949,-446.4524809409277,-44.22477328173964,gneiss,gneiss4C1JN.jpg
5606,-9390.544683475022,-329.8988434533224,440.8841821812225,gneiss,gneiss4CLKF.jpg
5607,-9389.264105112028,-339.493967250803,356.1547566886312,gneiss,gneiss4CNPF.jpg
5608,-9386.086753779178,-441.2198871654508,-11.225255679278069,gneiss,gneiss4CWLS.jpg
5609,-9385.78731655189,-416.88078543209434,94.36889264244309,gneiss,gneiss4CZDA.jpg
5610,-9388.375554970293,-225.09114033650604,742.8280725139043,gneiss,gneiss4DQ41.jpg
5611,-9384.849894768615,-368.45784885067246,304.5780547029535,gneiss,gneiss4DRTY.jpg
5612,-9382.175500383839,-441.7761406037489,-30.55006776784407,gneiss,gneiss4DUTU.jpg
5613,-9381.151704085934,-443.7505469068802,-48.10755198307777,gneiss,gneiss4DVB2.jpg
5614,-9380.182333062181,-442.535510840388,-34.71824021820605,gneiss,gneiss4E0T5.jpg
5615,-9380.790467663071,-364.0602920015658,288.76764970669524,gneiss,gneiss4E4H8.jpg
5616,-9378.633359564852,-420.36093360757286,63.2628289071245,gneiss,gneiss4ED2F.jpg
5617,-9376.99286999525,-447.11818827347645,-72.82678946116623,gneiss,gneiss4EUNQ.jpg
5618,-9376.151392301845,-443.1391690368686,-46.02210376231246,gneiss,gneiss4EWYQ.jpg
5619,-9377.196464405328,-337.68133243218193,347.20885996915956,gneiss,gneiss4F4AY.jpg
5620,-9374.14421182162,-444.10407704090255,-50.148208900420194,gneiss,gneiss4FB1B.jpg
5621,-9374.502167427887,-379.1273226682836,243.5675260350538,gneiss,gneiss4FBBE.jpg
5622,-9372.854108854404,-413.20078827431314,113.86822176671171,gneiss,gneiss4G013.jpg
5623,-9373.510170472406,-328.99272703814995,425.77606343022023,gneiss,gneiss4G17Y.jpg
5624,-9372.19365028327,-345.9280592975657,364.9697963069929,gneiss,gneiss4G489.jpg
5625,-9369.940935590415,-408.85008791261686,131.9344812901482,gneiss,gneiss4G53R.jpg
5626,-9369.78101312196,-372.1634931959644,321.80833033256835,gneiss,gneiss4G8ID.jpg
5627,-9367.563707200858,-427.3218250044118,41.17695412018055,gneiss,gneiss4GISK.jpg
5628,-9366.699487088916,-415.3616604508146,90.79726450398671,gneiss,gneiss4GJP9.jpg
5629,-9366.27333367829,-393.3536234403769,190.50315981565282,gneiss,gneiss4GL7K.jpg
5630,-9364.510067281166,-429.1600060974375,25.0692840599223,gneiss,gneiss4HEFO.jpg
5631,-9363.68206675658,-420.1753355520927,75.42862975935715,gneiss,gneiss4HOJ1.jpg
5632,-9362.268077138335,-439.95238557205437,-21.361750812947918,gneiss,gneiss4HTDW.jpg
5633,-9361.415761961187,-428.79689656687674,15.106145162334103,gneiss,gneiss4IG48.jpg
5634,-9360.435552723855,-428.35026488395755,18.302375250327987,gneiss,gneiss4IKY9.jpg
5635,-9359.084141705562,-445.07713906194493,-65.46380551739334,gneiss,gneiss4IQ6W.jpg
5636,-9362.574528856241,-216.18274575270235,786.0862265029892,gneiss,gneiss4IS9L.jpg
5637,-9357.64499647967,-420.2526544405504,57.7446802169832,gneiss,gneiss4JIKK.jpg
5638,-9356.993727730945,-403.9997613065675,133.14615418793116,gneiss,gneiss4JRKT.jpg
5639,-9355.451145587273,-431.34159943609836,32.34993816163221,gneiss,gneiss4JY7U.jpg
5640,-9355.230518943194,-394.3455128284436,177.21775567180663,gneiss,gneiss4KBK9.jpg
5641,-9353.28573229438,-437.4288359975838,-16.437887648065658,gneiss,gneiss4KBP7.jpg
5642,-9352.907642187287,-413.61384357471866,129.6162200671984,gneiss,gneiss4KFPI.jpg
5643,-9353.041043600097,-347.47084259278876,321.05424863384764,gneiss,gneiss4KNQ7.jpg
5644,-9351.128304696787,-399.5839735113529,165.17795820394772,gneiss,gneiss4KOSH.jpg
5645,-9349.278388617176,-439.8755345954682,-24.228451559411816,gneiss,gneiss4LAOP.jpg
5646,-9350.400182060155,-340.3975896191734,416.188197109504,gneiss,gneiss4M856.jpg
5647,-9347.13888791513,-443.2623928358147,-55.95496993741381,gneiss,gneiss4MF5N.jpg
5648,-9346.466251201487,-429.8857913935192,15.987690289657206,gneiss,gneiss4N5D8.jpg
5649,-9345.866382897088,-413.13108043331886,123.25492003637957,gneiss,gneiss4NEP8.jpg
5650,-9343.936974651106,-447.56847257920873,-81.48896006757037,gneiss,gneiss4NRS4.jpg
5651,-9343.481218527364,-429.0126058564401,23.432955939945256,gneiss,gneiss4NXUT.jpg
5652,-9343.011171526909,-407.41196523172994,139.31341348374409,gneiss,gneiss4OYOW.jpg
5653,-9342.435369571782,-382.6909249966128,229.7400580883806,gneiss,gneiss4P36E.jpg
5654,-9341.234353663902,-394.4505054301914,190.01866416825018,gneiss,gneiss4PBQK.jpg
5655,-9339.432325543343,-432.22647095783105,16.407965963714272,gneiss,gneiss4PW0T.jpg
5656,-9338.951724439708,-407.49544110206784,127.07793369378665,gneiss,gneiss4QAUO.jpg
5657,-9339.126552615853,-349.1133697760584,325.1594397326487,gneiss,gneiss4QCSY.jpg
5658,-9338.964689320072,-297.86795510894046,501.4621232553176,gneiss,gneiss4QGQQ.jpg
5659,-9336.198314756823,-398.2017241531005,183.73179244019434,gneiss,gneiss4QNKE.jpg
5660,-9335.614007212804,-371.30905037351886,248.51792129998705,gneiss,gneiss4QO6H.jpg
5661,-9335.576230802319,-313.60003093590393,407.1190955216031,gneiss,gneiss4QTWO.jpg
5662,-9333.094550495549,-401.22176424502464,153.8576068569591,gneiss,gneiss4RI2D.jpg
5663,-9332.220858890816,-399.40079778062375,210.77267903550748,gneiss,gneiss4RXUZ.jpg
5664,-9330.674593199274,-420.14006905030635,68.84601111259515,gneiss,gneiss4S3TZ.jpg
5665,-9331.20201217284,-353.9456701894083,403.9881875141408,gneiss,gneiss4SIWC.jpg
5666,-9329.368205673152,-392.42892056142273,230.24987327175361,gneiss,gneiss4SM26.jpg
5667,-9326.977686423057,-447.81408262543533,-88.99544158530882,gneiss,gneiss4SN10.jpg
5668,-9326.226129571647,-440.7881720457133,-30.475973437315705,gneiss,gneiss4T2WN.jpg
5669,-9326.600628861592,-378.52459379243015,251.68166288356204,gneiss,gneiss4T31U.jpg
5670,-9325.189260313946,-391.5342530681909,176.122494745856,gneiss,gneiss4T363.jpg
5671,-9324.233905249377,-389.68357808090667,184.64858594128978,gneiss,gneiss4TG9P.jpg
5672,-9324.361110030612,-330.59138046916377,394.4074011812965,gneiss,gneiss4U1RE.jpg
5673,-9321.999813470984,-407.07903356983644,139.03261182304905,gneiss,gneiss4U5CT.jpg
5674,-9320.139530691475,-442.9184907373462,-45.419341044983554,gneiss,gneiss4UZZR.jpg
5675,-9321.200598962858,-344.2991527355772,364.19477494402463,gneiss,gneiss4V8V7.jpg
5676,-9318.518235595031,-427.5482398796482,43.59951906937713,gneiss,gneiss4VPKL.jpg
5677,-9317.814527284434,-412.35775621841043,100.2049098326253,gneiss,gneiss4VUTO.jpg
5678,-9316.42232604108,-431.69561261232076,21.083896768930554,gneiss,gneiss4VXFE.jpg
5679,-9316.24535320445,-387.2250552343637,194.94843861292978,gneiss,gneiss4W3PC.jpg
5680,-9316.560932338463,-327.8608752709711,437.66379173601433,gneiss,gneiss4WM4D.jpg
5681,-9313.211860281232,-439.98217607864217,-37.94366628556918,gneiss,gneiss4WNU8.jpg
5682,-9313.166719709145,-394.3033403313493,179.7856946907656,gneiss,gneiss4WO8W.jpg
5683,-9311.231549205933,-439.00473989198287,-34.98411353995836,gneiss,gneiss4WZTA.jpg
5684,-9311.113665788002,-400.7654565234373,161.3735372336891,gneiss,gneiss4XBLW.jpg
5685,-9311.507243569422,-328.7652330024532,404.7942974864308,gneiss,gneiss4XI1C.jpg
5686,-9308.44284871035,-431.8111701202835,13.435515884098013,gneiss,gneiss4XNUU.jpg
5687,-9307.280033627561,-437.90606069651045,-18.60554513401302,gneiss,gneiss4Y30W.jpg
5688,-9306.421854072836,-431.65622793082525,29.257479496712943,gneiss,gneiss4Y77Y.jpg
5689,-9305.15039322888,-443.07917710592744,-49.65540667630554,gneiss,gneiss4YE7I.jpg
5690,-9304.581861174322,-421.4953497076191,40.778491565281925,gneiss,gneiss4YF5F.jpg
5691,-9303.742492587333,-417.0182659097978,78.50543739861939,gneiss,gneiss4YJZT.jpg
5692,-9303.042263130674,-402.794079132134,159.64586910281835,gneiss,gneiss4YOA1.jpg
5693,-9301.207919061371,-439.2305917748706,-43.74670541455211,gneiss,gneiss4YPI2.jpg
5694,-9302.037863013125,-359.18328587854336,318.0985582561655,gneiss,gneiss4YTSO.jpg
5695,-9299.925114875863,-404.0089522422787,144.0833341209108,gneiss,gneiss4Z893.jpg
5696,-9299.393751707637,-388.68623494374333,230.41807348303792,gneiss,gneiss4ZGO5.jpg
5697,-9297.493905890631,-426.6877347717062,29.451555730636482,gneiss,gneiss4ZKIN.jpg
5698,-9302.08798376172,-139.0865086056517,1085.6993006835608,gneiss,gneiss4ZYC9.jpg
5699,-9295.1029736616,-444.5096580646187,-63.317786932904724,gneiss,gneiss502Q5.jpg
5700,-9295.009353319092,-404.34834804490066,142.34143304615077,gneiss,gneiss5038I.jpg
5701,-9293.810937166309,-412.6896143930612,103.46375772984015,gneiss,gneiss5094P.jpg
5702,-9292.047890757289,-445.4655330574428,-76.74624419169359,gneiss,gneiss50IRR.jpg
5703,-9291.495622387398,-428.9180154626242,22.77668644766011,gneiss,gneiss50X8N.jpg
